id_cliente,segmento_comprador,pais,ciudad
CUST02863,Alto patrimonio,Colombia,Bogotá
CUST02864,Inversionista,Colombia,Bogotá
CUST02865,Primera vez,Colombia,Bogotá
CUST02866,Inversionista,Mexico,Ciudad de México
CUST02867,Primera vez,Colombia,Bogotá
CUST02868,Inversionista,Colombia,Bogotá
CUST02869,Primera vez,Colombia,Bogotá
CUST02870,Primera vez,Mexico,Ciudad de México
CUST02871,Alto patrimonio,Mexico,Ciudad de México
CUST02872,Alto patrimonio,Colombia,Bogotá
CUST02873,Alto patrimonio,Mexico,Ciudad de México
CUST02874,Primera vez,Mexico,Ciudad de México
CUST02875,Inversionista,Colombia,Bogotá
CUST02876,Primera vez,Colombia,Bogotá
CUST02877,Primera vez,Mexico,Ciudad de México
CUST02878,Primera vez,Mexico,Ciudad de México
CUST02879,Inversionista,Mexico,Ciudad de México
CUST02880,Primera vez,Mexico,Ciudad de México
CUST02881,Primera vez,Mexico,Ciudad de México
CUST02882,Alto patrimonio,Mexico,Ciudad de México
CUST02883,Primera vez,Colombia,Bogotá
CUST02884,Primera vez,Colombia,Bogotá
CUST02885,Primera vez,Colombia,Bogotá
CUST02886,Alto patrimonio,Mexico,Ciudad de México
CUST02887,Primera vez,Mexico,Ciudad de México
CUST02888,Primera vez,Mexico,Ciudad de México
CUST02889,Inversionista,Colombia,Bogotá
CUST02890,Inversionista,Mexico,Ciudad de México
CUST02891,Primera vez,Colombia,Bogotá
CUST02892,Inversionista,Colombia,Bogotá
CUST02893,Inversionista,Mexico,Ciudad de México
CUST02894,Inversionista,Mexico,Ciudad de México
CUST02895,Primera vez,Mexico,Ciudad de México
CUST02896,Alto patrimonio,Colombia,Bogotá
CUST02897,Primera vez,Colombia,Bogotá
CUST02898,Primera vez,Colombia,Bogotá
CUST02899,Primera vez,Colombia,Bogotá
CUST02900,Primera vez,Mexico,Ciudad de México
CUST02901,Primera vez,Mexico,Ciudad de México
CUST02902,Inversionista,Mexico,Ciudad de México
CUST02903,Primera vez,Colombia,Bogotá
CUST02904,Primera vez,Mexico,Ciudad de México
CUST02905,Primera vez,Colombia,Bogotá
CUST02906,Primera vez,Mexico,Ciudad de México
CUST02907,Alto patrimonio,Colombia,Bogotá
CUST02908,Primera vez,Colombia,Bogotá
CUST02909,Primera vez,Colombia,Bogotá
CUST02910,Primera vez,Mexico,Ciudad de México
CUST02911,Primera vez,Colombia,Bogotá
CUST02912,Primera vez,Colombia,Bogotá
CUST02913,Inversionista,Mexico,Ciudad de México
CUST02914,Alto patrimonio,Colombia,Bogotá
CUST02915,Primera vez,Colombia,Bogotá
CUST02916,Inversionista,Colombia,Bogotá
CUST02917,Inversionista,Colombia,Bogotá
CUST02918,Inversionista,Mexico,Ciudad de México
CUST02919,Primera vez,Mexico,Ciudad de México
CUST02920,Primera vez,Colombia,Bogotá
CUST02921,Primera vez,Mexico,Ciudad de México
CUST02922,Inversionista,Colombia,Bogotá
CUST02923,Inversionista,Colombia,Bogotá
CUST02924,Primera vez,Colombia,Bogotá
CUST02925,Primera vez,Colombia,Bogotá
CUST02926,Alto patrimonio,Colombia,Bogotá
CUST02927,Inversionista,Mexico,Ciudad de México
CUST02928,Alto patrimonio,Mexico,Ciudad de México
CUST02929,Inversionista,Colombia,Bogotá
CUST02930,Primera vez,Mexico,Ciudad de México
CUST02931,Inversionista,Mexico,Ciudad de México
CUST02932,Inversionista,Mexico,Ciudad de México
CUST02933,Primera vez,Mexico,Ciudad de México
CUST02934,Primera vez,Colombia,Bogotá
CUST02935,Inversionista,Mexico,Ciudad de México
CUST02936,Primera vez,Mexico,Ciudad de México
CUST02937,Inversionista,Mexico,Ciudad de México
CUST02938,Inversionista,Colombia,Bogotá
CUST02939,Alto patrimonio,Colombia,Bogotá
CUST02940,Primera vez,Mexico,Ciudad de México
CUST02941,Primera vez,Colombia,Bogotá
CUST02942,Inversionista,Colombia,Bogotá
CUST02943,Primera vez,Mexico,Ciudad de México
CUST02944,Inversionista,Colombia,Bogotá
CUST02945,Inversionista,Mexico,Ciudad de México
CUST02946,Primera vez,Mexico,Ciudad de México
CUST02947,Primera vez,Mexico,Ciudad de México
CUST02948,Primera vez,Colombia,Bogotá
CUST02949,Primera vez,Colombia,Bogotá
CUST02950,Alto patrimonio,Mexico,Ciudad de México
CUST02951,Inversionista,Mexico,Ciudad de México
CUST02952,Inversionista,Mexico,Ciudad de México
CUST02953,Inversionista,Colombia,Bogotá
CUST02954,Primera vez,Colombia,Bogotá
CUST02955,Alto patrimonio,Mexico,Ciudad de México
CUST02956,Inversionista,Colombia,Bogotá
CUST02957,Inversionista,Mexico,Ciudad de México
CUST02958,Alto patrimonio,Colombia,Bogotá
CUST02959,Primera vez,Colombia,Bogotá
CUST02960,Inversionista,Colombia,Bogotá
CUST02961,Primera vez,Colombia,Bogotá
CUST02962,Primera vez,Mexico,Ciudad de México
CUST02963,Primera vez,Mexico,Ciudad de México
CUST02964,Alto patrimonio,Colombia,Bogotá
CUST02965,Alto patrimonio,Mexico,Ciudad de México
CUST02966,Inversionista,Colombia,Bogotá
CUST02967,Inversionista,Mexico,Ciudad de México
CUST02968,Inversionista,Colombia,Bogotá
CUST02969,Alto patrimonio,Mexico,Ciudad de México
CUST02970,Primera vez,Mexico,Ciudad de México
CUST02971,Primera vez,Mexico,Ciudad de México
CUST02972,Primera vez,Mexico,Ciudad de México
CUST02973,Inversionista,Mexico,Ciudad de México
CUST02974,Inversionista,Mexico,Ciudad de México
CUST02975,Primera vez,Mexico,Ciudad de México
CUST02976,Primera vez,Mexico,Ciudad de México
CUST02977,Inversionista,Colombia,Bogotá
CUST02978,Primera vez,Colombia,Bogotá
CUST02979,Inversionista,Mexico,Ciudad de México
CUST02980,Alto patrimonio,Colombia,Bogotá
CUST02981,Primera vez,Mexico,Ciudad de México
CUST02982,Primera vez,Colombia,Bogotá
CUST02983,Inversionista,Mexico,Ciudad de México
CUST02984,Inversionista,Colombia,Bogotá
CUST02985,Primera vez,Colombia,Bogotá
CUST02986,Alto patrimonio,Colombia,Bogotá
CUST02987,Primera vez,Mexico,Ciudad de México
CUST02988,Primera vez,Colombia,Bogotá
CUST02989,Inversionista,Colombia,Bogotá
CUST02990,Alto patrimonio,Mexico,Ciudad de México
CUST02991,Primera vez,Mexico,Ciudad de México
CUST02992,Inversionista,Colombia,Bogotá
CUST02993,Inversionista,Colombia,Bogotá
CUST02994,Primera vez,Colombia,Bogotá
CUST02995,Primera vez,Mexico,Ciudad de México
CUST02996,Alto patrimonio,Colombia,Bogotá
CUST02997,Primera vez,Colombia,Bogotá
CUST02998,Primera vez,Colombia,Bogotá
CUST02999,Primera vez,Colombia,Bogotá
CUST03000,Alto patrimonio,Mexico,Ciudad de México
CUST03001,Inversionista,Colombia,Bogotá
CUST03002,Inversionista,Colombia,Bogotá
CUST03003,Primera vez,Colombia,Bogotá
CUST03004,Inversionista,Colombia,Bogotá
CUST03005,Inversionista,Colombia,Bogotá
CUST03006,Inversionista,Mexico,Ciudad de México
CUST03007,Alto patrimonio,Mexico,Ciudad de México
CUST03008,Primera vez,Mexico,Ciudad de México
CUST03009,Inversionista,Mexico,Ciudad de México
CUST03010,Primera vez,Mexico,Ciudad de México
CUST03011,Primera vez,Colombia,Bogotá
CUST03012,Primera vez,Mexico,Ciudad de México
CUST03013,Primera vez,Mexico,Ciudad de México
CUST03014,Primera vez,Mexico,Ciudad de México
CUST03015,Inversionista,Colombia,Bogotá
CUST03016,Primera vez,Colombia,Bogotá
CUST03017,Inversionista,Mexico,Ciudad de México
CUST03018,Primera vez,Mexico,Ciudad de México
CUST03019,Primera vez,Mexico,Ciudad de México
CUST03020,Inversionista,Colombia,Bogotá
CUST03021,Primera vez,Colombia,Bogotá
CUST03022,Primera vez,Colombia,Bogotá
CUST03023,Inversionista,Mexico,Ciudad de México
CUST03024,Primera vez,Colombia,Bogotá
CUST03025,Primera vez,Colombia,Bogotá
CUST03026,Primera vez,Mexico,Ciudad de México
CUST03027,Alto patrimonio,Colombia,Bogotá
CUST03028,Inversionista,Mexico,Ciudad de México
CUST03029,Inversionista,Colombia,Bogotá
CUST03030,Inversionista,Mexico,Ciudad de México
CUST03031,Primera vez,Mexico,Ciudad de México
CUST03032,Primera vez,Mexico,Ciudad de México
CUST03033,Inversionista,Mexico,Ciudad de México
CUST03034,Primera vez,Colombia,Bogotá
CUST03035,Primera vez,Colombia,Bogotá
CUST03036,Primera vez,Colombia,Bogotá
CUST03037,Primera vez,Mexico,Ciudad de México
CUST03038,Alto patrimonio,Mexico,Ciudad de México
CUST03039,Primera vez,Colombia,Bogotá
CUST03040,Primera vez,Mexico,Ciudad de México
CUST03041,Primera vez,Colombia,Bogotá
CUST03042,Alto patrimonio,Mexico,Ciudad de México
CUST03043,Primera vez,Mexico,Ciudad de México
CUST03044,Primera vez,Colombia,Bogotá
CUST03045,Inversionista,Colombia,Bogotá
CUST03046,Inversionista,Colombia,Bogotá
CUST03047,Primera vez,Mexico,Ciudad de México
CUST03048,Primera vez,Colombia,Bogotá
CUST03049,Primera vez,Colombia,Bogotá
CUST03050,Primera vez,Colombia,Bogotá
CUST03051,Primera vez,Colombia,Bogotá
CUST03052,Primera vez,Mexico,Ciudad de México
CUST03053,Primera vez,Mexico,Ciudad de México
CUST03054,Primera vez,Colombia,Bogotá
CUST03055,Inversionista,Mexico,Ciudad de México
CUST03056,Alto patrimonio,Mexico,Ciudad de México
CUST03057,Inversionista,Colombia,Bogotá
CUST03058,Primera vez,Colombia,Bogotá
CUST03059,Primera vez,Mexico,Ciudad de México
CUST03060,Alto patrimonio,Mexico,Ciudad de México
CUST03061,Primera vez,Colombia,Bogotá
CUST03062,Primera vez,Colombia,Bogotá
CUST03063,Inversionista,Colombia,Bogotá
CUST03064,Inversionista,Mexico,Ciudad de México
CUST03065,Inversionista,Colombia,Bogotá
CUST03066,Primera vez,Colombia,Bogotá
CUST03067,Primera vez,Mexico,Ciudad de México
CUST03068,Alto patrimonio,Mexico,Ciudad de México
CUST03069,Primera vez,Colombia,Bogotá
CUST03070,Inversionista,Colombia,Bogotá
CUST03071,Inversionista,Mexico,Ciudad de México
CUST03072,Inversionista,Colombia,Bogotá
CUST03073,Primera vez,Colombia,Bogotá
CUST03074,Primera vez,Mexico,Ciudad de México
CUST03075,Inversionista,Colombia,Bogotá
CUST03076,Alto patrimonio,Mexico,Ciudad de México
CUST03077,Alto patrimonio,Mexico,Ciudad de México
CUST03078,Primera vez,Colombia,Bogotá
CUST03079,Primera vez,Colombia,Bogotá
CUST03080,Alto patrimonio,Mexico,Ciudad de México
CUST03081,Inversionista,Mexico,Ciudad de México
CUST03082,Alto patrimonio,Mexico,Ciudad de México
CUST03083,Primera vez,Mexico,Ciudad de México
CUST03084,Inversionista,Colombia,Bogotá
CUST03085,Inversionista,Mexico,Ciudad de México
CUST03086,Inversionista,Colombia,Bogotá
CUST03087,Primera vez,Colombia,Bogotá
CUST03088,Primera vez,Colombia,Bogotá
CUST03089,Inversionista,Colombia,Bogotá
CUST03090,Primera vez,Mexico,Ciudad de México
CUST03091,Primera vez,Colombia,Bogotá
CUST03092,Alto patrimonio,Colombia,Bogotá
CUST03093,Primera vez,Colombia,Bogotá
CUST03094,Inversionista,Mexico,Ciudad de México
CUST03095,Primera vez,Mexico,Ciudad de México
CUST03096,Inversionista,Colombia,Bogotá
CUST03097,Alto patrimonio,Colombia,Bogotá
CUST03098,Primera vez,Colombia,Bogotá
CUST03099,Primera vez,Mexico,Ciudad de México
CUST03100,Primera vez,Mexico,Ciudad de México
CUST03101,Primera vez,Mexico,Ciudad de México
CUST03102,Inversionista,Mexico,Ciudad de México
CUST03103,Alto patrimonio,Colombia,Bogotá
CUST03104,Primera vez,Mexico,Ciudad de México
CUST03105,Primera vez,Mexico,Ciudad de México
CUST03106,Primera vez,Colombia,Bogotá
CUST03107,Inversionista,Colombia,Bogotá
CUST03108,Primera vez,Mexico,Ciudad de México
CUST03109,Inversionista,Mexico,Ciudad de México
CUST03110,Inversionista,Colombia,Bogotá
CUST03111,Inversionista,Mexico,Ciudad de México
CUST03112,Primera vez,Mexico,Ciudad de México
CUST03113,Inversionista,Colombia,Bogotá
CUST03114,Primera vez,Colombia,Bogotá
CUST03115,Primera vez,Colombia,Bogotá
CUST03116,Alto patrimonio,Mexico,Ciudad de México
CUST03117,Inversionista,Colombia,Bogotá
CUST03118,Primera vez,Colombia,Bogotá
CUST03119,Primera vez,Colombia,Bogotá
CUST03120,Primera vez,Mexico,Ciudad de México
CUST03121,Primera vez,Colombia,Bogotá
CUST03122,Primera vez,Colombia,Bogotá
CUST03123,Primera vez,Colombia,Bogotá
CUST03124,Primera vez,Mexico,Ciudad de México
CUST03125,Inversionista,Mexico,Ciudad de México
CUST03126,Inversionista,Colombia,Bogotá
CUST03127,Inversionista,Mexico,Ciudad de México
CUST03128,Primera vez,Mexico,Ciudad de México
CUST03129,Alto patrimonio,Mexico,Ciudad de México
CUST03130,Inversionista,Mexico,Ciudad de México
CUST03131,Inversionista,Colombia,Bogotá
CUST03132,Inversionista,Colombia,Bogotá
CUST03133,Alto patrimonio,Mexico,Ciudad de México
CUST03134,Primera vez,Mexico,Ciudad de México
CUST03135,Primera vez,Mexico,Ciudad de México
CUST03136,Inversionista,Colombia,Bogotá
CUST03137,Inversionista,Mexico,Ciudad de México
CUST03138,Inversionista,Mexico,Ciudad de México
CUST03139,Primera vez,Colombia,Bogotá
CUST03140,Primera vez,Colombia,Bogotá
CUST03141,Primera vez,Mexico,Ciudad de México
CUST03142,Alto patrimonio,Mexico,Ciudad de México
CUST03143,Inversionista,Colombia,Bogotá
CUST03144,Primera vez,Mexico,Ciudad de México
CUST03145,Primera vez,Colombia,Bogotá
CUST03146,Primera vez,Colombia,Bogotá
CUST03147,Alto patrimonio,Mexico,Ciudad de México
CUST03148,Inversionista,Mexico,Ciudad de México
CUST03149,Inversionista,Mexico,Ciudad de México
CUST03150,Primera vez,Mexico,Ciudad de México
CUST03151,Inversionista,Colombia,Bogotá
CUST03152,Primera vez,Mexico,Ciudad de México
CUST03153,Inversionista,Colombia,Bogotá
CUST03154,Primera vez,Colombia,Bogotá
CUST03155,Primera vez,Colombia,Bogotá
CUST03156,Inversionista,Colombia,Bogotá
CUST03157,Alto patrimonio,Colombia,Bogotá
CUST03158,Primera vez,Colombia,Bogotá
CUST03159,Inversionista,Colombia,Bogotá
CUST03160,Primera vez,Colombia,Bogotá
CUST03161,Primera vez,Mexico,Ciudad de México
CUST03162,Primera vez,Colombia,Bogotá
CUST03163,Primera vez,Colombia,Bogotá
CUST03164,Primera vez,Mexico,Ciudad de México
CUST03165,Primera vez,Mexico,Ciudad de México
CUST03166,Primera vez,Mexico,Ciudad de México
CUST03167,Alto patrimonio,Colombia,Bogotá
CUST03168,Primera vez,Mexico,Ciudad de México
CUST03169,Inversionista,Colombia,Bogotá
CUST03170,Primera vez,Colombia,Bogotá
CUST03171,Inversionista,Colombia,Bogotá
CUST03172,Primera vez,Mexico,Ciudad de México
CUST03173,Primera vez,Colombia,Bogotá
CUST03174,Primera vez,Colombia,Bogotá
CUST03175,Primera vez,Colombia,Bogotá
CUST03176,Primera vez,Mexico,Ciudad de México
CUST03177,Inversionista,Mexico,Ciudad de México
CUST03178,Alto patrimonio,Colombia,Bogotá
CUST03179,Inversionista,Mexico,Ciudad de México
CUST03180,Inversionista,Mexico,Ciudad de México
CUST03181,Primera vez,Mexico,Ciudad de México
CUST03182,Primera vez,Colombia,Bogotá
CUST03183,Primera vez,Mexico,Ciudad de México
CUST03184,Primera vez,Colombia,Bogotá
CUST03185,Primera vez,Mexico,Ciudad de México
CUST03186,Primera vez,Colombia,Bogotá
CUST03187,Primera vez,Colombia,Bogotá
CUST03188,Primera vez,Colombia,Bogotá
CUST03189,Inversionista,Mexico,Ciudad de México
CUST03190,Inversionista,Colombia,Bogotá
CUST03191,Primera vez,Mexico,Ciudad de México
CUST03192,Alto patrimonio,Colombia,Bogotá
CUST03193,Alto patrimonio,Mexico,Ciudad de México
CUST03194,Primera vez,Mexico,Ciudad de México
CUST03195,Primera vez,Mexico,Ciudad de México
CUST03196,Primera vez,Mexico,Ciudad de México
CUST03197,Alto patrimonio,Mexico,Ciudad de México
CUST03198,Alto patrimonio,Colombia,Bogotá
CUST03199,Primera vez,Mexico,Ciudad de México
CUST03200,Primera vez,Colombia,Bogotá
CUST03201,Inversionista,Mexico,Ciudad de México
CUST03202,Primera vez,Mexico,Ciudad de México
CUST03203,Primera vez,Colombia,Bogotá
CUST03204,Alto patrimonio,Colombia,Bogotá
CUST03205,Inversionista,Colombia,Bogotá
CUST03206,Inversionista,Mexico,Ciudad de México
CUST03207,Alto patrimonio,Mexico,Ciudad de México
CUST03208,Inversionista,Mexico,Ciudad de México
CUST03209,Primera vez,Mexico,Ciudad de México
CUST03210,Inversionista,Mexico,Ciudad de México
CUST03211,Primera vez,Colombia,Bogotá
CUST03212,Inversionista,Colombia,Bogotá
CUST03213,Primera vez,Mexico,Ciudad de México
CUST03214,Inversionista,Mexico,Ciudad de México
CUST03215,Primera vez,Mexico,Ciudad de México
CUST03216,Primera vez,Colombia,Bogotá
CUST03217,Primera vez,Colombia,Bogotá
CUST03218,Primera vez,Colombia,Bogotá
CUST03219,Inversionista,Colombia,Bogotá
CUST03220,Inversionista,Colombia,Bogotá
CUST03221,Primera vez,Mexico,Ciudad de México
CUST03222,Primera vez,Colombia,Bogotá
CUST03223,Primera vez,Mexico,Ciudad de México
CUST03224,Primera vez,Colombia,Bogotá
CUST03225,Primera vez,Mexico,Ciudad de México
CUST03226,Alto patrimonio,Colombia,Bogotá
CUST03227,Primera vez,Colombia,Bogotá
CUST03228,Primera vez,Colombia,Bogotá
CUST03229,Primera vez,Mexico,Ciudad de México
CUST03230,Primera vez,Mexico,Ciudad de México
CUST03231,Primera vez,Colombia,Bogotá
CUST03232,Inversionista,Colombia,Bogotá
CUST03233,Primera vez,Mexico,Ciudad de México
CUST03234,Primera vez,Colombia,Bogotá
CUST03235,Primera vez,Colombia,Bogotá
CUST03236,Primera vez,Mexico,Ciudad de México
CUST03237,Primera vez,Mexico,Ciudad de México
CUST03238,Alto patrimonio,Colombia,Bogotá
CUST03239,Inversionista,Colombia,Bogotá
CUST03240,Inversionista,Mexico,Ciudad de México
CUST03241,Primera vez,Colombia,Bogotá
CUST03242,Primera vez,Colombia,Bogotá
CUST03243,Primera vez,Mexico,Ciudad de México
CUST03244,Inversionista,Mexico,Ciudad de México
CUST03245,Inversionista,Colombia,Bogotá
CUST03246,Primera vez,Mexico,Ciudad de México
CUST03247,Primera vez,Mexico,Ciudad de México
CUST03248,Primera vez,Colombia,Bogotá
CUST03249,Alto patrimonio,Mexico,Ciudad de México
CUST03250,Inversionista,Colombia,Bogotá
CUST03251,Primera vez,Colombia,Bogotá
CUST03252,Primera vez,Mexico,Ciudad de México
CUST03253,Inversionista,Colombia,Bogotá
CUST03254,Primera vez,Colombia,Bogotá
CUST03255,Primera vez,Colombia,Bogotá
CUST03256,Primera vez,Colombia,Bogotá
CUST03257,Inversionista,Mexico,Ciudad de México
CUST03258,Primera vez,Mexico,Ciudad de México
CUST03259,Primera vez,Mexico,Ciudad de México
CUST03260,Alto patrimonio,Colombia,Bogotá
CUST03261,Primera vez,Colombia,Bogotá
CUST03262,Primera vez,Colombia,Bogotá
CUST03263,Primera vez,Colombia,Bogotá
CUST03264,Primera vez,Colombia,Bogotá
CUST03265,Inversionista,Mexico,Ciudad de México
CUST03266,Primera vez,Mexico,Ciudad de México
CUST03267,Primera vez,Mexico,Ciudad de México
CUST03268,Inversionista,Colombia,Bogotá
CUST03269,Inversionista,Mexico,Ciudad de México
CUST03270,Inversionista,Colombia,Bogotá
CUST03271,Primera vez,Colombia,Bogotá
CUST03272,Primera vez,Mexico,Ciudad de México
CUST03273,Inversionista,Mexico,Ciudad de México
CUST03274,Primera vez,Colombia,Bogotá
CUST03275,Inversionista,Colombia,Bogotá
CUST03276,Inversionista,Colombia,Bogotá
CUST03277,Inversionista,Mexico,Ciudad de México
CUST03278,Primera vez,Colombia,Bogotá
CUST03279,Primera vez,Mexico,Ciudad de México
CUST03280,Inversionista,Colombia,Bogotá
CUST03281,Primera vez,Colombia,Bogotá
CUST03282,Primera vez,Colombia,Bogotá
CUST03283,Alto patrimonio,Colombia,Bogotá
CUST03284,Alto patrimonio,Colombia,Bogotá
CUST03285,Primera vez,Mexico,Ciudad de México
CUST03286,Primera vez,Mexico,Ciudad de México
CUST03287,Primera vez,Mexico,Ciudad de México
CUST03288,Inversionista,Mexico,Ciudad de México
CUST03289,Alto patrimonio,Mexico,Ciudad de México
CUST03290,Primera vez,Mexico,Ciudad de México
CUST03291,Primera vez,Mexico,Ciudad de México
CUST03292,Alto patrimonio,Colombia,Bogotá
CUST03293,Primera vez,Colombia,Bogotá
CUST03294,Primera vez,Colombia,Bogotá
CUST03295,Alto patrimonio,Colombia,Bogotá
CUST03296,Primera vez,Colombia,Bogotá
CUST03297,Inversionista,Mexico,Ciudad de México
CUST03298,Primera vez,Colombia,Bogotá
CUST03299,Primera vez,Colombia,Bogotá
CUST03300,Inversionista,Mexico,Ciudad de México
CUST03301,Primera vez,Colombia,Bogotá
CUST03302,Alto patrimonio,Colombia,Bogotá
CUST03303,Inversionista,Colombia,Bogotá
CUST03304,Primera vez,Colombia,Bogotá
CUST03305,Primera vez,Colombia,Bogotá
CUST03306,Primera vez,Mexico,Ciudad de México
CUST03307,Primera vez,Mexico,Ciudad de México
CUST03308,Primera vez,Colombia,Bogotá
CUST03309,Primera vez,Colombia,Bogotá
CUST03310,Primera vez,Colombia,Bogotá
CUST03311,Inversionista,Mexico,Ciudad de México
CUST03312,Inversionista,Colombia,Bogotá
CUST03313,Inversionista,Colombia,Bogotá
CUST03314,Primera vez,Mexico,Ciudad de México
CUST03315,Primera vez,Colombia,Bogotá
CUST03316,Inversionista,Colombia,Bogotá
CUST03317,Primera vez,Colombia,Bogotá
CUST03318,Primera vez,Mexico,Ciudad de México
CUST03319,Inversionista,Mexico,Ciudad de México
CUST03320,Inversionista,Mexico,Ciudad de México
CUST03321,Primera vez,Colombia,Bogotá
CUST03322,Primera vez,Mexico,Ciudad de México
CUST03323,Inversionista,Mexico,Ciudad de México
CUST03324,Inversionista,Mexico,Ciudad de México
CUST03325,Inversionista,Colombia,Bogotá
CUST03326,Inversionista,Mexico,Ciudad de México
CUST03327,Inversionista,Colombia,Bogotá
CUST03328,Primera vez,Colombia,Bogotá
CUST03329,Primera vez,Mexico,Ciudad de México
CUST03330,Inversionista,Colombia,Bogotá
CUST03331,Inversionista,Mexico,Ciudad de México
CUST03332,Inversionista,Colombia,Bogotá
CUST03333,Primera vez,Colombia,Bogotá
CUST03334,Primera vez,Mexico,Ciudad de México
CUST03335,Alto patrimonio,Mexico,Ciudad de México
CUST03336,Inversionista,Colombia,Bogotá
CUST03337,Alto patrimonio,Colombia,Bogotá
CUST03338,Inversionista,Mexico,Ciudad de México
CUST03339,Inversionista,Colombia,Bogotá
CUST03340,Inversionista,Mexico,Ciudad de México
CUST03341,Alto patrimonio,Mexico,Ciudad de México
CUST03342,Inversionista,Colombia,Bogotá
CUST03343,Inversionista,Colombia,Bogotá
CUST03344,Primera vez,Colombia,Bogotá
CUST03345,Primera vez,Mexico,Ciudad de México
CUST03346,Inversionista,Colombia,Bogotá
CUST03347,Primera vez,Colombia,Bogotá
CUST03348,Primera vez,Colombia,Bogotá
CUST03349,Primera vez,Mexico,Ciudad de México
CUST03350,Primera vez,Colombia,Bogotá
CUST03351,Primera vez,Colombia,Bogotá
CUST03352,Primera vez,Mexico,Ciudad de México
CUST03353,Alto patrimonio,Mexico,Ciudad de México
CUST03354,Primera vez,Mexico,Ciudad de México
CUST03355,Primera vez,Colombia,Bogotá
CUST03356,Primera vez,Colombia,Bogotá
CUST03357,Inversionista,Mexico,Ciudad de México
CUST03358,Primera vez,Colombia,Bogotá
CUST03359,Inversionista,Mexico,Ciudad de México
CUST03360,Inversionista,Mexico,Ciudad de México
CUST03361,Inversionista,Colombia,Bogotá
CUST03362,Primera vez,Mexico,Ciudad de México
CUST03363,Inversionista,Mexico,Ciudad de México
CUST03364,Primera vez,Colombia,Bogotá
CUST03365,Alto patrimonio,Mexico,Ciudad de México
CUST03366,Inversionista,Colombia,Bogotá
CUST03367,Primera vez,Colombia,Bogotá
CUST03368,Primera vez,Colombia,Bogotá
CUST03369,Primera vez,Mexico,Ciudad de México
CUST03370,Inversionista,Mexico,Ciudad de México
CUST03371,Primera vez,Colombia,Bogotá
CUST03372,Inversionista,Colombia,Bogotá
CUST03373,Primera vez,Mexico,Ciudad de México
CUST03374,Inversionista,Colombia,Bogotá
CUST03375,Inversionista,Mexico,Ciudad de México
CUST03376,Inversionista,Colombia,Bogotá
CUST03377,Inversionista,Colombia,Bogotá
CUST03378,Primera vez,Colombia,Bogotá
CUST03379,Primera vez,Mexico,Ciudad de México
CUST03380,Inversionista,Colombia,Bogotá
CUST03381,Primera vez,Mexico,Ciudad de México
CUST03382,Primera vez,Colombia,Bogotá
CUST03383,Primera vez,Colombia,Bogotá
CUST03384,Primera vez,Colombia,Bogotá
CUST03385,Primera vez,Mexico,Ciudad de México
CUST03386,Alto patrimonio,Mexico,Ciudad de México
CUST03387,Primera vez,Colombia,Bogotá
CUST03388,Inversionista,Colombia,Bogotá
CUST03389,Primera vez,Colombia,Bogotá
CUST03390,Inversionista,Colombia,Bogotá
CUST03391,Primera vez,Colombia,Bogotá
CUST03392,Alto patrimonio,Mexico,Ciudad de México
CUST03393,Alto patrimonio,Mexico,Ciudad de México
CUST03394,Primera vez,Colombia,Bogotá
CUST03395,Alto patrimonio,Colombia,Bogotá
CUST03396,Alto patrimonio,Mexico,Ciudad de México
CUST03397,Inversionista,Mexico,Ciudad de México
CUST03398,Inversionista,Colombia,Bogotá
CUST03399,Primera vez,Colombia,Bogotá
CUST03400,Inversionista,Colombia,Bogotá
CUST03401,Primera vez,Colombia,Bogotá
CUST03402,Primera vez,Colombia,Bogotá
CUST03403,Alto patrimonio,Colombia,Bogotá
CUST03404,Primera vez,Mexico,Ciudad de México
CUST03405,Inversionista,Colombia,Bogotá
CUST03406,Inversionista,Colombia,Bogotá
CUST03407,Alto patrimonio,Colombia,Bogotá
CUST03408,Alto patrimonio,Mexico,Ciudad de México
CUST03409,Primera vez,Mexico,Ciudad de México
CUST03410,Primera vez,Colombia,Bogotá
CUST03411,Primera vez,Colombia,Bogotá
CUST03412,Primera vez,Mexico,Ciudad de México
CUST03413,Primera vez,Colombia,Bogotá
CUST03414,Primera vez,Colombia,Bogotá
CUST03415,Inversionista,Colombia,Bogotá
CUST03416,Inversionista,Colombia,Bogotá
CUST03417,Primera vez,Colombia,Bogotá
CUST03418,Inversionista,Mexico,Ciudad de México
CUST03419,Primera vez,Mexico,Ciudad de México
CUST03420,Primera vez,Colombia,Bogotá
CUST03421,Inversionista,Mexico,Ciudad de México
CUST03422,Inversionista,Colombia,Bogotá
CUST03423,Inversionista,Colombia,Bogotá
CUST03424,Primera vez,Mexico,Ciudad de México
CUST03425,Inversionista,Mexico,Ciudad de México
CUST03426,Inversionista,Colombia,Bogotá
CUST03427,Inversionista,Colombia,Bogotá
CUST03428,Inversionista,Mexico,Ciudad de México
CUST03429,Alto patrimonio,Mexico,Ciudad de México
CUST03430,Inversionista,Mexico,Ciudad de México
CUST03431,Inversionista,Colombia,Bogotá
CUST03432,Alto patrimonio,Colombia,Bogotá
CUST03433,Inversionista,Colombia,Bogotá
CUST03434,Primera vez,Colombia,Bogotá
CUST03435,Inversionista,Mexico,Ciudad de México
CUST03436,Primera vez,Colombia,Bogotá
